id,key,value,type
2294088674,postcode,60202,addr
2294088674,housenumber,1025,addr
2294088674,street:name,Hull,addr
2294088674,street:type,Terrace,addr
2294088703,city,Evanston,addr
2294088703,street,Dobson Street,addr
2294088703,postcode,60202,addr
2294088703,housenumber,1035,addr
2294088703,street:name,Dobson,addr
2294088703,street:type,Street,addr
2294088736,city,Evanston,addr
2294088736,street,Brummel Street,addr
2294088736,postcode,60202,addr
2294088736,housenumber,1102,addr
2294088736,street:name,Brummel,addr
2294088736,street:type,Street,addr
2294088765,city,Evanston,addr
2294088765,street,Brummel Street,addr
2294088765,postcode,60202,addr
2294088765,housenumber,1108,addr
2294088765,street:name,Brummel,addr
2294088765,street:type,Street,addr
2294088796,city,Evanston,addr
2294088796,street,Dobson Street,addr
2294088796,postcode,60202,addr
2294088796,housenumber,1115,addr
2294088796,street:name,Dobson,addr
2294088796,street:type,Street,addr
2294088830,city,Evanston,addr
2294088830,street,Mulford Street,addr
2294088830,postcode,60202,addr
2294088830,housenumber,1121,addr
2294088830,street:name,Mulford,addr
2294088830,street:type,Street,addr
2294088863,city,Evanston,addr
2294088863,street,Custer Avenue,addr
2294088863,postcode,60202,addr
2294088863,housenumber,113,addr
2294088863,street:name,Custer,addr
2294088863,street:type,Avenue,addr
2294088914,city,Evanston,addr
2294088914,street,Custer Avenue,addr
2294088914,postcode,60202,addr
2294088914,housenumber,120,addr
2294088914,street:name,Custer,addr
2294088914,street:type,Avenue,addr
2294088947,city,Evanston,addr
2294088947,street,Harvard Terrace,addr
2294088947,postcode,60202,addr
2294088947,housenumber,1208,addr
2294088947,street:name,Harvard,addr
2294088947,street:type,Terrace,addr
2294088982,city,Evanston,addr
2294088982,street,Hull Terrace,addr
2294088982,postcode,60202,addr
2294088982,housenumber,1213,addr
2294088982,street:name,Hull,addr
2294088982,street:type,Terrace,addr
2294089015,city,Evanston,addr
2294089015,street,Harvard Terrace,addr
2294089015,postcode,60202,addr
2294089015,housenumber,1219,addr
2294089015,street:name,Harvard,addr
2294089015,street:type,Terrace,addr
2294089048,city,Evanston,addr
2294089048,street,Mulford Street,addr
2294089048,postcode,60202,addr
2294089048,housenumber,1224,addr
2294089048,street:name,Mulford,addr
2294089048,street:type,Street,addr
2294089082,city,Evanston,addr
2294089082,street,Asbury Avenue,addr
2294089082,postcode,60202,addr
2294089082,housenumber,128,addr
2294089082,street:name,Asbury,addr
2294089082,street:type,Avenue,addr
2294089112,city,Evanston,addr
2294089112,street,Mulford Street,addr
2294089112,postcode,60202,addr
2294089112,housenumber,1308,addr
2294089112,street:name,Mulford,addr
2294089112,street:type,Street,addr
2294089174,city,Evanston,addr
2294089174,street,Mulford Street,addr
2294089174,postcode,60202,addr
2294089174,housenumber,1316,addr
2294089174,street:name,Mulford,addr
2294089174,street:type,Street,addr
2294089207,city,Evanston,addr
2294089207,street,Brummel Street,addr
2294089207,postcode,60202,addr
2294089207,housenumber,1322,addr
2294089207,street:name,Brummel,addr
2294089207,street:type,Street,addr
2294089247,city,Evanston,addr
2294089247,street,Brummel Street,addr
2294089247,postcode,60202,addr
2294089247,housenumber,1330,addr
2294089247,street:name,Brummel,addr
2294089247,street:type,Street,addr
2294089286,city,Evanston,addr
2294089286,street,Ridge Avenue,addr
2294089286,postcode,60202,addr
2294089286,housenumber,136,addr
2294089286,street:name,Ridge,addr
2294089286,street:type,Avenue,addr
2294089323,city,Evanston,addr
2294089323,street,Dodge Avenue,addr
2294089323,postcode,60202,addr
2294089323,housenumber,140,addr
2294089323,street:name,Dodge,addr
2294089323,street:type,Avenue,addr
2294089361,city,Evanston,addr
2294089361,street,Ridge Avenue,addr
2294089361,postcode,60202,addr
2294089361,housenumber,141,addr
2294089361,street:name,Ridge,addr
2294089361,street:type,Avenue,addr
2294089403,city,Evanston,addr
2294089403,street,Brummel Street,addr
2294089403,postcode,60202,addr
2294089403,housenumber,1421,addr
2294089403,street:name,Brummel,addr
2294089403,street:type,Street,addr
2294089441,city,Evanston,addr
2294089441,street,Elmwood Avenue,addr
2294089441,postcode,60202,addr
2294089441,housenumber,144,addr
2294089441,street:name,Elmwood,addr
2294089441,street:type,Avenue,addr
2294089474,city,Evanston,addr
2294089474,street,Dewey Avenue,addr
2294089474,postcode,60202,addr
2294089474,housenumber,150,addr
2294089474,street:name,Dewey,addr
2294089474,street:type,Avenue,addr
2294089594,city,Evanston,addr
2294089594,street,Dobson Street,addr
2294089594,postcode,60202,addr
2294089594,housenumber,1510,addr
2294089594,street:name,Dobson,addr
2294089594,street:type,Street,addr
2294089645,city,Evanston,addr
2294089645,street,Dobson Street,addr
2294089645,postcode,60202,addr
2294089645,housenumber,1520,addr
2294089645,street:name,Dobson,addr
2294089645,street:type,Street,addr
2294089679,city,Evanston,addr
2294089679,street,Brummel Street,addr
2294089679,postcode,60202,addr
2294089679,housenumber,1601,addr
2294089679,street:name,Brummel,addr
2294089679,street:type,Street,addr
2294089712,city,Evanston,addr
2294089712,street,Dobson Street,addr
2294089712,postcode,60202,addr
2294089712,housenumber,1611,addr
2294089712,street:name,Dobson,addr
2294089712,street:type,Street,addr
2294089746,city,Evanston,addr
2294089746,street,Brummel Street,addr
2294089746,postcode,60202,addr
2294089746,housenumber,1623,addr
2294089746,street:name,Brummel,addr
2294089746,street:type,Street,addr
2294089783,city,Evanston,addr
2294089783,street,Brummel Street,addr
2294089783,postcode,60202,addr
2294089783,housenumber,1709,addr
2294089783,street:name,Brummel,addr
2294089783,street:type,Street,addr
2294089813,city,Evanston,addr
2294089813,street,Howard Street,addr
2294089813,postcode,60202,addr
2294089813,housenumber,1719,addr
2294089813,street:name,Howard,addr
2294089813,street:type,Street,addr
2294089845,city,Evanston,addr
2294089845,street,Brummel Street,addr
2294089845,postcode,60202,addr
2294089845,housenumber,1728,addr
2294089845,street:name,Brummel,addr
2294089845,street:type,Street,addr
2294089878,city,Evanston,addr
2294089878,street,Dobson Street,addr
2294089878,postcode,60202,addr
2294089878,housenumber,1808,addr
2294089878,street:name,Dobson,addr
2294089878,street:type,Street,addr
2294089911,city,Evanston,addr
2294089911,street,Mulford Street,addr
2294089911,postcode,60202,addr
2294089911,housenumber,1816,addr
2294089911,street:name,Mulford,addr
2294089911,street:type,Street,addr
2294089945,city,Evanston,addr
2294089945,street,Dobson Street,addr
2294089945,postcode,60202,addr
2294089945,housenumber,1829,addr
2294089945,street:name,Dobson,addr
2294089945,street:type,Street,addr
2294089976,city,Evanston,addr
2294089976,street,Dobson Street,addr
2294089976,postcode,60202,addr
2294089976,housenumber,1914,addr
2294089976,street:name,Dobson,addr
2294089976,street:type,Street,addr
2294090010,city,Evanston,addr
2294090010,street,Brown Avenue,addr
2294090010,postcode,60202,addr
2294090010,housenumber,200,addr
2294090010,street:name,Brown,addr
2294090010,street:type,Avenue,addr
2294090042,city,Evanston,addr
2294090042,street,Custer Avenue,addr
2294090042,postcode,60202,addr
2294090042,housenumber,201,addr
2294090042,street:name,Custer,addr
2294090042,street:type,Avenue,addr
2294090073,city,Evanston,addr
2294090073,street,Custer Avenue,addr
2294090073,postcode,60202,addr
2294090073,housenumber,203,addr
2294090073,street:name,Custer,addr
2294090073,street:type,Avenue,addr
2294090111,city,Evanston,addr
2294090111,street,Brummel Street,addr
2294090111,postcode,60202,addr
2294090111,housenumber,2104,addr
2294090111,street:name,Brummel,addr
2294090111,street:type,Street,addr
2294090145,city,Evanston,addr
2294090145,street,Howard Street,addr
2294090145,postcode,60202,addr
2294090145,housenumber,2113,addr
2294090145,street:name,Howard,addr
2294090145,street:type,Street,addr
2294090174,city,Evanston,addr
2294090174,street,Howard Street,addr
2294090174,postcode,60202,addr
2294090174,housenumber,2123,addr
2294090174,street:name,Howard,addr
2294090174,street:type,Street,addr
2294090207,city,Evanston,addr
2294090207,street,Dobson Street,addr
2294090207,postcode,60202,addr
2294090207,housenumber,2134,addr
2294090207,street:name,Dobson,addr
2294090207,street:type,Street,addr
2294090237,city,Evanston,addr
2294090237,street,Dobson Street,addr
2294090237,postcode,60202,addr
2294090237,housenumber,2145,addr
2294090237,street:name,Dobson,addr
2294090237,street:type,Street,addr
2294090267,city,Evanston,addr
2294090267,street,Dodge Avenue,addr
2294090267,postcode,60202,addr
2294090267,housenumber,217,addr
2294090267,street:name,Dodge,addr
2294090267,street:type,Avenue,addr
2294090316,city,Evanston,addr
2294090316,street,Grey Avenue,addr
2294090316,postcode,60202,addr
2294090316,housenumber,220,addr
2294090316,street:name,Grey,addr
2294090316,street:type,Avenue,addr
2294090350,city,Evanston,addr
2294090350,street,Hartrey Avenue,addr
2294090350,postcode,60202,addr
2294090350,housenumber,222,addr
2294090350,street:name,Hartrey,addr
2294090350,street:type,Avenue,addr
2294090381,city,Evanston,addr
2294090381,street,Asbury Avenue,addr
2294090381,postcode,60202,addr
2294090381,housenumber,228,addr
2294090381,street:name,Asbury,addr
2294090381,street:type,Avenue,addr
2294090418,city,Evanston,addr
2294090418,street,Brown Avenue,addr
2294090418,postcode,60202,addr
2294090418,housenumber,231,addr
2294090418,street:name,Brown,addr
2294090418,street:type,Avenue,addr
2294090448,city,Evanston,addr
2294090448,street,Richmond Avenue,addr
2294090448,postcode,60202,addr
2294090448,housenumber,233,addr
2294090448,street:name,Richmond,addr
2294090448,street:type,Avenue,addr
2294090487,city,Evanston,addr
2294090487,street,Asbury Avenue,addr
2294090487,postcode,60202,addr
2294090487,housenumber,238,addr
2294090487,street:name,Asbury,addr
2294090487,street:type,Avenue,addr
2294090525,city,Evanston,addr
2294090525,street,Elmwood Avenue,addr
2294090525,postcode,60202,addr
2294090525,housenumber,244,addr
2294090525,street:name,Elmwood,addr
2294090525,street:type,Avenue,addr
2294090566,city,Evanston,addr
2294090566,street,Chicago Avenue,addr
2294090566,postcode,60202,addr
2294090566,housenumber,301,addr
2294090566,street:name,Chicago,addr
2294090566,street:type,Avenue,addr
2294090605,city,Evanston,addr
2294090605,street,Wesley Avenue,addr
2294090605,postcode,60202,addr
2294090605,housenumber,307,addr
2294090605,street:name,Wesley,addr
2294090605,street:type,Avenue,addr
2294090633,city,Evanston,addr
2294090633,street,Howard Street,addr
2294090633,postcode,60202,addr
2294090633,housenumber,311,addr
2294090633,street:name,Howard,addr
2294090633,street:type,Street,addr
2294090661,city,Evanston,addr
2294090661,street,Ashland Avenue,addr
2294090661,postcode,60202,addr
2294090661,housenumber,315,addr
2294090661,street:name,Ashland,addr
2294090661,street:type,Avenue,addr
2294090693,city,Evanston,addr
2294090693,street,Sherman Avenue,addr
2294090693,postcode,60202,addr
2294090693,housenumber,318,addr
2294090693,street:name,Sherman,addr
2294090693,street:type,Avenue,addr
2294090721,city,Evanston,addr
2294090721,street,Howard Street,addr
2294090721,postcode,60202,addr
2294090721,housenumber,321,addr
2294090721,street:name,Howard,addr
2294090721,street:type,Street,addr
2294090752,city,Evanston,addr
2294090752,street,Callan Avenue,addr
2294090752,postcode,60202,addr
2294090752,housenumber,325,addr
2294090752,street:name,Callan,addr
2294090752,street:type,Avenue,addr
2294090788,city,Evanston,addr
2294090788,street,Dewey Avenue,addr
2294090788,postcode,60202,addr
2294090788,housenumber,328,addr
2294090788,street:name,Dewey,addr
2294090788,street:type,Avenue,addr
2294090834,city,Evanston,addr
2294090834,street,Florence Avenue,addr
2294090834,postcode,60202,addr
2294090834,housenumber,331,addr
2294090834,street:name,Florence,addr
2294090834,street:type,Avenue,addr
2294090933,city,Evanston,addr
2294090933,street,Custer Avenue,addr
2294090933,postcode,60202,addr
2294090933,housenumber,334,addr
2294090933,street:name,Custer,addr
2294090933,street:type,Avenue,addr
2294090973,city,Evanston,addr
2294090973,street,Sherman Avenue,addr
2294090973,postcode,60202,addr
2294090973,housenumber,337,addr
2294090973,street:name,Sherman,addr
2294090973,street:type,Avenue,addr
2294091007,city,Evanston,addr
2294091007,street,Ashland Avenue,addr
2294091007,postcode,60202,addr
2294091007,housenumber,342,addr
2294091007,street:name,Ashland,addr
2294091007,street:type,Avenue,addr
2294091037,city,Evanston,addr
2294091037,street,Custer Avenue,addr
2294091037,postcode,60202,addr
2294091037,housenumber,348,addr
2294091037,street:name,Custer,addr
2294091037,street:type,Avenue,addr
2294091069,city,Evanston,addr
2294091069,street,Sherman Avenue,addr
2294091069,postcode,60202,addr
2294091069,housenumber,401,addr
2294091069,street:name,Sherman,addr
2294091069,street:type,Avenue,addr
2294091103,city,Evanston,addr
2294091103,street,Custer Avenue,addr
2294091103,postcode,60202,addr
2294091103,housenumber,407,addr
2294091103,street:name,Custer,addr
2294091103,street:type,Avenue,addr
2294091132,city,Evanston,addr
2294091132,street,Custer Avenue,addr
2294091132,postcode,60202,addr
2294091132,housenumber,411,addr
2294091132,street:name,Custer,addr
2294091132,street:type,Avenue,addr
2294091164,city,Evanston,addr
2294091164,street,Darrow Avenue,addr
2294091164,postcode,60202,addr
2294091164,housenumber,414,addr
2294091164,street:name,Darrow,addr
2294091164,street:type,Avenue,addr
2294091199,city,Evanston,addr
2294091199,street,Wesley Avenue,addr
2294091199,postcode,60202,addr
2294091199,housenumber,418,addr
2294091199,street:name,Wesley,addr
2294091199,street:type,Avenue,addr
2294091231,city,Evanston,addr
2294091231,street,Dodge Avenue,addr
2294091231,postcode,60202,addr
2294091231,housenumber,421,addr
2294091231,street:name,Dodge,addr
2294091231,street:type,Avenue,addr
2294091264,city,Evanston,addr
2294091264,street,Dewey Avenue,addr
2294091264,postcode,60202,addr
2294091264,housenumber,425,addr
2294091264,street:name,Dewey,addr
2294091264,street:type,Avenue,addr
2294091298,city,Evanston,addr
2294091298,street,Darrow Avenue,addr
2294091298,postcode,60202,addr
2294091298,housenumber,429,addr
2294091298,street:name,Darrow,addr
2294091298,street:type,Avenue,addr
2294091327,city,Evanston,addr
2294091327,street,Elmwood Avenue,addr
2294091327,postcode,60202,addr
2294091327,housenumber,432,addr
2294091327,street:name,Elmwood,addr
2294091327,street:type,Avenue,addr
2294091371,city,Evanston,addr
2294091371,street,Elmwood Avenue,addr
2294091371,postcode,60202,addr
2294091371,housenumber,442,addr
2294091371,street:name,Elmwood,addr
2294091371,street:type,Avenue,addr
2294091429,city,Evanston,addr
2294091429,street,Mulford Street,addr
2294091429,postcode,60202,addr
2294091429,housenumber,606,addr
2294091429,street:name,Mulford,addr
2294091429,street:type,Street,addr
2294091460,city,Evanston,addr
2294091460,street,Case Place,addr
2294091460,postcode,60202,addr
2294091460,housenumber,619,addr
2294091460,street:name,Case,addr
2294091460,street:type,Place,addr
2294091500,city,Evanston,addr
2294091500,street,Howard Street,addr
2294091500,postcode,60202,addr
2294091500,housenumber,625,addr
2294091500,street:name,Howard,addr
2294091500,street:type,Street,addr
2294091633,city,Evanston,addr
2294091633,street,Howard Street,addr
2294091633,postcode,60202,addr
2294091633,housenumber,641,addr
2294091633,street:name,Howard,addr
2294091633,street:type,Street,addr
2294091753,city,Evanston,addr
2294091753,street,Howard Street,addr
2294091753,postcode,60202,addr
2294091753,housenumber,709,addr
2294091753,street:name,Howard,addr
2294091753,street:type,Street,addr
2294091869,city,Evanston,addr
2294091869,street,Case Street,addr
2294091869,postcode,60202,addr
2294091869,housenumber,715,addr
2294091869,street:name,Case,addr
2294091869,street:type,Street,addr
2294092085,city,Evanston,addr
2294092085,street,Case Street,addr
2294092085,postcode,60202,addr
2294092085,housenumber,721,addr
2294092085,street:name,Case,addr
2294092085,street:type,Street,addr
2294092174,city,Evanston,addr
2294092174,street,Howard Street,addr
2294092174,postcode,60202,addr
2294092174,housenumber,727,addr
2294092174,street:name,Howard,addr
2294092174,street:type,Street,addr
2294092211,city,Evanston,addr
2294092211,street,Dobson Street,addr
2294092211,postcode,60202,addr
2294092211,housenumber,735,addr
2294092211,street:name,Dobson,addr
2294092211,street:type,Street,addr
2294092243,city,Evanston,addr
2294092243,street,Dobson Street,addr
2294092243,postcode,60202,addr
2294092243,housenumber,744,addr
2294092243,street:name,Dobson,addr
2294092243,street:type,Street,addr
2294092275,city,Evanston,addr
2294092275,street,Brummel Street,addr
2294092275,postcode,60202,addr
2294092275,housenumber,804,addr
2294092275,street:name,Brummel,addr
2294092275,street:type,Street,addr
2294092359,city,Evanston,addr
2294092359,street,Brummel Street,addr
2294092359,postcode,60202,addr
2294092359,housenumber,811,addr
2294092359,street:name,Brummel,addr
2294092359,street:type,Street,addr
2294092398,city,Evanston,addr
2294092398,street,Mulford Street,addr
2294092398,postcode,60202,addr
2294092398,housenumber,817,addr
2294092398,street:name,Mulford,addr
2294092398,street:type,Street,addr
2294092433,city,Evanston,addr
2294092433,street,Brummel Street,addr
2294092433,postcode,60202,addr
2294092433,housenumber,824,addr
2294092433,street:name,Brummel,addr
2294092433,street:type,Street,addr
2294092464,city,Evanston,addr
2294092464,street,Oakton Street,addr
2294092464,postcode,60202,addr
2294092464,housenumber,900,addr
2294092464,street:name,Oakton,addr
2294092464,street:type,Street,addr
2294092491,city,Evanston,addr
2294092491,street,Harvard Terrace,addr
2294092491,postcode,60202,addr
2294092491,housenumber,952,addr
2294092491,street:name,Harvard,addr
2294092491,street:type,Terrace,addr
2294092524,city,Evanston,addr
2294092524,street,Dobson Street,addr
2294092524,postcode,60202,addr
2294092524,housenumber,963,addr
2294092524,street:name,Dobson,addr
2294092524,street:type,Street,addr
2294235044,city,Evanston,addr
2294235044,street,Madison Street,addr
2294235044,postcode,60202,addr
2294235044,housenumber,1005,addr
2294235044,street:name,Madison,addr
2294235044,street:type,Street,addr
2294235134,city,Evanston,addr
2294235134,street,Main Street,addr
2294235134,postcode,60202,addr
2294235134,housenumber,1020,addr
2294235134,street:name,Main,addr
2294235134,street:type,Street,addr
2294235230,city,Evanston,addr
2294235230,street,South Boulevard,addr
2294235230,postcode,60202,addr
2294235230,housenumber,1029,addr
2294235230,street:name,South,addr
2294235230,street:type,Boulevard,addr
2294235316,city,Evanston,addr
2294235316,street,South Boulevard,addr
2294235316,postcode,60202,addr
2294235316,housenumber,1100,addr
2294235316,street:name,South,addr
2294235316,street:type,Boulevard,addr
2294235416,city,Evanston,addr
2294235416,street,Monroe Street,addr
2294235416,postcode,60202,addr
2294235416,housenumber,1107,addr
2294235416,street:name,Monroe,addr
2294235416,street:type,Street,addr
2294235527,city,Evanston,addr
2294235527,street,Madison Street,addr
2294235527,postcode,60202,addr
2294235527,housenumber,1112,addr
2294235527,street:name,Madison,addr
2294235527,street:type,Street,addr
2294235618,city,Evanston,addr
2294235618,street,Cleveland Street,addr
2294235618,postcode,60202,addr
2294235618,housenumber,1119,addr
2294235618,street:name,Cleveland,addr
2294235618,street:type,Street,addr
2294235706,city,Evanston,addr
2294235706,street,Monroe Street,addr
2294235706,postcode,60202,addr
2294235706,housenumber,1124,addr
2294235706,street:name,Monroe,addr
2294235706,street:type,Street,addr
2294235782,city,Evanston,addr
2294235782,street,Main Street,addr
2294235782,postcode,60202,addr
2294235782,housenumber,1134,addr
2294235782,street:name,Main,addr
2294235782,street:type,Street,addr
2294235802,city,Evanston,addr
2294235802,street,Madison Street,addr
2294235802,postcode,60202,addr
2294235802,housenumber,1208,addr
2294235802,street:name,Madison,addr
2294235802,street:type,Street,addr
2294235833,city,Evanston,addr
2294235833,street,Washington Street,addr
2294235833,postcode,60202,addr
2294235833,housenumber,1214,addr
2294235833,street:name,Washington,addr
2294235833,street:type,Street,addr
2294235924,city,Evanston,addr
2294235924,street,Washington Street,addr
2294235924,postcode,60202,addr
2294235924,housenumber,1228,addr
2294235924,street:name,Washington,addr
2294235924,street:type,Street,addr
2294236023,city,Evanston,addr
2294236023,street,Cleveland Street,addr
2294236023,postcode,60202,addr
2294236023,housenumber,1313,addr
2294236023,street:name,Cleveland,addr
2294236023,street:type,Street,addr
2294236123,city,Evanston,addr
2294236123,street,Oakton Street,addr
2294236123,postcode,60202,addr
2294236123,housenumber,1317,addr
2294236123,street:name,Oakton,addr
2294236123,street:type,Street,addr
2294236228,city,Evanston,addr
2294236228,street,Seward Street,addr
2294236228,postcode,60202,addr
2294236228,housenumber,1322,addr
2294236228,street:name,Seward,addr
2294236228,street:type,Street,addr
2294236333,city,Evanston,addr
2294236333,street,Cleveland Street,addr
2294236333,postcode,60202,addr
2294236333,housenumber,1327,addr
2294236333,street:name,Cleveland,addr
2294236333,street:type,Street,addr
2294236436,city,Evanston,addr
2294236436,street,Monroe Street,addr
2294236436,postcode,60202,addr
2294236436,housenumber,1332,addr
2294236436,street:name,Monroe,addr
2294236436,street:type,Street,addr
2294236529,city,Evanston,addr
2294236529,street,Madison Street,addr
2294236529,postcode,60202,addr
2294236529,housenumber,1405,addr
2294236529,street:name,Madison,addr
2294236529,street:type,Street,addr
2294236615,city,Evanston,addr
2294236615,street,Washington Street,addr
2294236615,postcode,60202,addr
2294236615,housenumber,1411,addr
2294236615,street:name,Washington,addr
2294236615,street:type,Street,addr
2294236709,city,Evanston,addr
2294236709,street,Washington Street,addr
2294236709,postcode,60202,addr
2294236709,housenumber,1425,addr
2294236709,street:name,Washington,addr
2294236709,street:type,Street,addr
2294236806,city,Evanston,addr
2294236806,street,Main Street,addr
2294236806,postcode,60202,addr
2294236806,housenumber,1432,addr
2294236806,street:name,Main,addr
2294236806,street:type,Street,addr
2294236892,city,Evanston,addr
2294236892,street,Cleveland Street,addr
2294236892,postcode,60202,addr
2294236892,housenumber,1503,addr
2294236892,street:name,Cleveland,addr
2294236892,street:type,Street,addr
2294236983,city,Evanston,addr
2294236983,street,Cleveland Street,addr
2294236983,postcode,60202,addr
2294236983,housenumber,1508,addr
2294236983,street:name,Cleveland,addr
2294236983,street:type,Street,addr
2294237075,city,Evanston,addr
2294237075,street,South Boulevard,addr
2294237075,postcode,60202,addr
2294237075,housenumber,1512,addr
2294237075,street:name,South,addr
2294237075,street:type,Boulevard,addr
2294237125,city,Evanston,addr
2294237125,street,Madison Street,addr
2294237125,postcode,60202,addr
2294237125,housenumber,1518,addr
2294237125,street:name,Madison,addr
2294237125,street:type,Street,addr
2294237145,city,Evanston,addr
2294237145,street,Oakton Street,addr
2294237145,postcode,60202,addr
2294237145,housenumber,1523,addr
2294237145,street:name,Oakton,addr
2294237145,street:type,Street,addr
2294237215,city,Evanston,addr
2294237215,street,Cleveland Street,addr
2294237215,postcode,60202,addr
2294237215,housenumber,1531,addr
2294237215,street:name,Cleveland,addr
2294237215,street:type,Street,addr
2294237358,city,Evanston,addr
2294237358,street,Barton Avenue,addr
2294237358,postcode,60202,addr
2294237358,housenumber,516,addr
2294237358,street:name,Barton,addr
2294237358,street:type,Avenue,addr
2294237457,city,Evanston,addr
2294237457,street,Wesley Avenue,addr
2294237457,postcode,60202,addr
2294237457,housenumber,531,addr
2294237457,street:name,Wesley,addr
2294237457,street:type,Avenue,addr
2294237558,city,Evanston,addr
2294237558,street,Ridge Avenue,addr
2294237558,postcode,60202,addr
2294237558,housenumber,546,addr
2294237558,street:name,Ridge,addr
2294237558,street:type,Avenue,addr
2294237652,city,Evanston,addr
2294237652,street,Custer Avenue,addr
2294237652,postcode,60202,addr
2294237652,housenumber,553,addr
2294237652,street:name,Custer,addr
2294237652,street:type,Avenue,addr
2294237740,city,Evanston,addr
2294237740,street,South Boulevard,addr
2294237740,postcode,60202,addr
2294237740,housenumber,600,addr
2294237740,street:name,South,addr
2294237740,street:type,Boulevard,addr
2294237855,city,Evanston,addr
2294237855,street,Wesley Avenue,addr
2294237855,postcode,60202,addr
2294237855,housenumber,606,addr
2294237855,street:name,Wesley,addr
2294237855,street:type,Avenue,addr
2294237956,city,Evanston,addr
2294237956,street,Barton Avenue,addr
2294237956,postcode,60202,addr
2294237956,housenumber,611,addr
2294237956,street:name,Barton,addr
2294237956,street:type,Avenue,addr
2294238049,city,Evanston,addr
2294238049,street,Callan Avenue,addr
2294238049,postcode,60202,addr
2294238049,housenumber,614,addr
2294238049,street:name,Callan,addr
2294238049,street:type,Avenue,addr
2294238157,city,Evanston,addr
2294238157,street,South Boulevard,addr
2294238157,postcode,60202,addr
2294238157,housenumber,618,addr
2294238157,street:name,South,addr
2294238157,street:type,Boulevard,addr
2294238263,city,Evanston,addr
2294238263,street,Custer Avenue,addr
2294238263,postcode,60202,addr
2294238263,housenumber,626,addr
2294238263,street:name,Custer,addr
2294238263,street:type,Avenue,addr
2294238368,city,Evanston,addr
2294238368,street,Wesley Avenue,addr
2294238368,postcode,60202,addr
2294238368,housenumber,645,addr
2294238368,street:name,Wesley,addr
2294238368,street:type,Avenue,addr
2294238442,city,Evanston,addr
2294238442,street,Asbury Avenue,addr
2294238442,postcode,60202,addr
2294238442,housenumber,702,addr
2294238442,street:name,Asbury,addr
2294238442,street:type,Avenue,addr
2294238463,city,Evanston,addr
2294238463,street,Custer Avenue,addr
2294238463,postcode,60202,addr
2294238463,housenumber,705,addr
2294238463,street:name,Custer,addr
2294238463,street:type,Avenue,addr
2294238517,city,Evanston,addr
2294238517,street,Washington Street,addr
2294238517,postcode,60202,addr
2294238517,housenumber,707,addr
2294238517,street:name,Washington,addr
2294238517,street:type,Street,addr
2294238695,city,Evanston,addr
2294238695,street,South Boulevard,addr
2294238695,postcode,60202,addr
2294238695,housenumber,710,addr
2294238695,street:name,South,addr
2294238695,street:type,Boulevard,addr
2294238851,city,Evanston,addr
2294238851,street,Monroe Street,addr
2294238851,postcode,60202,addr
2294238851,housenumber,714,addr
2294238851,street:name,Monroe,addr
2294238851,street:type,Street,addr
2294239004,city,Evanston,addr
2294239004,street,Reba Place,addr
2294239004,postcode,60202,addr
2294239004,housenumber,717,addr
2294239004,street:name,Reba,addr
2294239004,street:type,Place,addr
2294239166,city,Evanston,addr
2294239166,street,Wesley Avenue,addr
2294239166,postcode,60202,addr
2294239166,housenumber,720,addr
2294239166,street:name,Wesley,addr
2294239166,street:type,Avenue,addr
2294239248,city,Evanston,addr
2294239248,street,Washington Street,addr
2294239248,postcode,60202,addr
2294239248,housenumber,723,addr
2294239248,street:name,Washington,addr
2294239248,street:type,Street,addr
2294239323,city,Evanston,addr
2294239323,street,Wesley Avenue,addr
2294239323,postcode,60202,addr
2294239323,housenumber,727,addr
2294239323,street:name,Wesley,addr
2294239323,street:type,Avenue,addr
2294239389,city,Evanston,addr
2294239389,street,Reba Place,addr
2294239389,postcode,60202,addr
2294239389,housenumber,733,addr
2294239389,street:name,Reba,addr
2294239389,street:type,Place,addr
2294239409,city,Evanston,addr
2294239409,street,Custer Avenue,addr
2294239409,postcode,60202,addr
2294239409,housenumber,740,addr
2294239409,street:name,Custer,addr
2294239409,street:type,Avenue,addr
2294239429,city,Evanston,addr
2294239429,street,Main Street,addr
2294239429,postcode,60202,addr
2294239429,housenumber,800,addr
2294239429,street:name,Main,addr
2294239429,street:type,Street,addr
2294239449,city,Evanston,addr
2294239449,street,Monroe Street,addr
2294239449,postcode,60202,addr
2294239449,housenumber,803,addr
2294239449,street:name,Monroe,addr
2294239449,street:type,Street,addr
2294239469,city,Evanston,addr
2294239469,street,Madison Street,addr
2294239469,postcode,60202,addr
2294239469,housenumber,807,addr
2294239469,street:name,Madison,addr
2294239469,street:type,Street,addr
2294239489,city,Evanston,addr
2294239489,street,Sherman Avenue,addr
2294239489,postcode,60202,addr
2294239489,housenumber,810,addr
2294239489,street:name,Sherman,addr
2294239489,street:type,Avenue,addr
2294239510,city,Evanston,addr
2294239510,street,Monroe Street,addr
2294239510,postcode,60202,addr
2294239510,housenumber,814,addr
2294239510,street:name,Monroe,addr
2294239510,street:type,Street,addr
2294239530,city,Evanston,addr
2294239530,street,Washington Street,addr
2294239530,postcode,60202,addr
2294239530,housenumber,817,addr
2294239530,street:name,Washington,addr
2294239530,street:type,Street,addr
2294239550,city,Evanston,addr
2294239550,street,Monroe Street,addr
2294239550,postcode,60202,addr
2294239550,housenumber,822,addr
2294239550,street:name,Monroe,addr
2294239550,street:type,Street,addr
